15,0.07438655,-0.47036614,0.89312477,-0.16616305,-0.19173273,-0.35564177,1.1615704,-0.27162987,1.0036983,0.71430869,1.7677275,-0.51704988,0.37985824,0.7275392,0.58497947,0.7513366,-0.1942597,0.37023629,0.45131389,-0.3307947
16,-0.032479958,-0.55603542,0.80412671,-0.27782421,-0.31757806,-0.44294196,1.0810597,-0.32853335,0.88027216,0.63019578,1.6813899,-0.4661105,0.23091853,0.66720548,0.4684919,0.58270297,-0.30047215,0.23583894,0.3546224,-0.451052
17,-0.10185117,-0.6548682,0.69970812,-0.38923589,-0.40497483,-0.55179943,0.97316086,-0.45315853,0.79244407,0.54060352,1.6383112,-0.44089755,0.098407783,0.65549184,0.35242316,0.46025465,-0.46574635,0.090298453,0.28825573,-0.57065829
18,-0.21299372,-0.7671964,0.61484944,-0.53330441,-0.30696336,-0.66065691,0.86528632,-0.5081923,0.6881136,0.45896594,1.5527241,-0.35895453,-0.033870095,0.63274675,0.2368107,0.32317484,-0.6304796,-0.042489149,0.14637432,-0.6924708
19,-0.28569621,-0.85249933,0.53024839,-0.56318572,-0.20511803,-0.79104732,0.75743603,-0.62468898,0.60030909,0.37070614,1.4675445,-0.32817952,-0.15092601,0.5892432,0.12169879,0.1722408,-0.79455019,-0.17462406,0.044741191,-0.77148095
20,-0.39116525,-0.91216409,0.44111903,-0.65281923,-0.099737872,-0.91990419,0.64961967,-0.77968513,0.51250458,0.28296436,1.3827895,-0.30513667,-0.31123053,0.51963977,0.007145307,0.036224608,-0.95778906,-0.27794238,-0.055007687,-0.85004504
21,-0.49635382,-1.0230175,0.3369655,-0.80427362,0.008898515,-0.98037949,0.54182757,-0.82666962,0.40861809,0.19578868,1.2984892,-0.30186465,-0.42598069,0.46480491,-0.11560078,-0.099399551,-0.96007458,-0.40882263,-0.15268349,-0.96449141
22,-0.56662551,-1.1008619,0.25810162,-0.88996731,0.12053554,-0.90322018,0.38856483,-0.88711844,0.32085681,0.096033442,1.2146649,-0.27365328,-0.54393202,0.41118827,-0.22956178,-0.23457372,-0.86213532,-0.5387492,-0.19506913,-1.1244969
23,-0.67082995,-1.1719837,0.14882774,-0.86782531,0.24870163,-0.80870502,0.2977545,-0.90325661,0.21744182,0.023373244,1.1289878,-0.27770115,-0.57662266,0.35886107,-0.34281112,-0.35726409,-0.76179558,-0.66058643,-0.10770248,-1.2843778
24,-0.73895132,-1.276509,0.079602617,-0.88352742,0.35187604,-0.72417008,0.18015253,-0.98984577,0.12973947,-0.061735665,1.0485604,-0.37939999,-0.60252722,0.25762892,-0.45526367,-0.50331642,-0.67307953,-0.7950548,0.037650134,-1.3990814
25,-0.84422354,-1.3468981,-0.01818205,-1.0513544,0.47116546,-0.62672901,0.045845188,-1.0718518,0.042044976,-0.16980339,0.96300337,-0.46319829,-0.6521224,0.15719143,-0.56681728,-0.63672131,-0.53902161,-0.80351953,0.16398345,-1.4176917
26,-0.94760624,-1.4440901,-0.10747986,-1.0659754,0.60489065,-0.53591871,-0.062368796,-1.0769697,-0.014243895,-0.26542508,0.88086468,-0.54700033,-0.7474261,0.10841018,-0.66019802,-0.74097914,-0.44907152,-0.66033956,0.27057831,-1.3212166
27,-1.0139562,-1.5086709,-0.19677767,-1.0200593,0.72787847,-0.43614567,-0.14410634,-1.1155326,-0.087428071,-0.34876094,0.79934789,-0.57856243,-0.8305811,0.042746289,-0.7998503,-0.87306475,-0.3435995,-0.56152583,0.41680676,-1.1944893
28,-1.0834258,-1.6016734,-0.29345751,-0.97142491,0.85272955,-0.33581764,-0.17900578,-1.1533547,-0.17528366,-0.45530929,0.67130829,-0.62206198,-0.95386225,-0.054883677,-0.90902036,-1.0316861,-0.22251427,-0.43586037,0.56423647,-1.0677138
29,-1.1895296,-1.7276066,-0.37551448,-0.9681296,0.84323946,-0.23835223,-0.2730893,-1.1832226,-0.24482945,-0.51619902,0.59062786,-0.69616414,-1.0665658,-0.15137414,-1.0011582,-1.1544583,-0.11539236,-0.31442896,0.71272281,-0.91177511
30,-1.2918052,-1.7238805,-0.46481229,-0.95826965,0.89470526,-0.13761038,-0.30254798,-1.2571397,-0.31343225,-0.45598487,0.46282844,-0.74370031,-1.1926282,-0.23486901,-1.1386687,-1.2888859,-0.023626697,-0.21390064,0.86215328,-0.80300303
31,-1.3558473,-1.6809456,-0.56729619,-1.0513544,1.0024471,-0.033864729,-0.42295277,-1.3406668,-0.39628604,-0.34747655,0.38311303,-0.80211699,-1.3491707,-0.32989761,-1.2298089,-1.247763,0.11446131,-0.065509273,1.0124274,-0.6924708
32,-1.3788956,-1.6556175,-0.64822357,-1.0300908,1.1018438,0.068926715,-0.49509381,-1.3906499,-0.48391767,-0.2617161,0.25562671,-0.85874212,-1.4405255,-0.41317133,-1.3655658,-1.1048912,0.20678821,0.035827298,1.0610685,-0.53420134
33,-1.3689264,-1.6187916,-0.74038749,-1.0633454,1.2358681,0.17446394,-0.56520789,-1.3942111,-0.58617356,-0.17515724,0.17702645,-0.91342203,-1.4772438,-0.49640382,-1.4492659,-0.98477127,0.31662165,0.15759689,1.2133715,-0.40851086
34,-1.3848004,-1.5710629,-0.80753672,-1.1438258,1.3710476,0.21380063,-0.67050753,-1.4301873,-0.65090222,-0.087880092,0.092292908,-1.0226919,-1.3855086,-0.57959508,-1.407724,-0.86389109,0.43839997,0.29487218,1.2904732,-0.37564253
35,-1.3285328,-1.4966252,-0.9077862,-1.2957012,1.5072955,0.32430849,-0.73772667,-1.4631489,-0.75142536,3.79E-05,0.01485925,-1.0953211,-1.2231968,-0.66274135,-1.2546762,-0.74373021,0.54912598,0.41678043,1.3933719,-0.27818288
36,-1.311655,-1.4173091,-0.9850077,-1.4199875,1.6768187,0.43019624,-0.80253092,-1.4472088,-0.85106051,0.10337663,-0.11173496,-1.1575083,-1.133154,-0.7458314,-1.1232233,-0.64731311,0.64236911,0.55694719,1.4141348,-0.12237282
37,-1.3165314,-1.2919301,-1.0608197,-1.4911901,1.8147791,0.53623977,-0.90590059,-1.4241463,-0.91208793,0.19269386,-0.23814903,-1.1702178,-1.0053171,-0.79788872,-0.98283895,-0.50268575,0.7540925,0.68891977,1.3028314,0.01430458
38,-1.2953234,-1.2213218,-1.1840327,-1.5596692,1.9855241,0.64996078,-1.0088872,-1.3283591,-0.99859582,0.28246235,-0.3135883,-1.275957,-0.87662089,-0.88097503,-0.81774736,-0.38186352,0.86644136,0.80369574,1.2081808,0.13103755
39,-1.2931239,-1.1214996,-1.2955163,-1.5220122,2.1567342,0.69734981,-1.0689295,-1.2952747,-1.0671986,0.35112251,-0.43923893,-1.3317613,-0.77997243,-0.96399761,-0.6519952,-0.28545664,0.9883414,0.93699738,1.0618358,0.32617386
40,-1.2865352,-1.0316345,-1.3947674,-1.4843812,2.265138,0.81484383,-1.2135317,-1.2560305,-1.1231024,0.45802334,-0.52284446,-1.3849458,-0.68340597,-1.0161149,-0.50386769,-0.21267422,1.1012447,0.99105595,0.88044138,0.45278059
41,-1.3218604,-0.9386602,-1.4337708,-1.5427352,2.3433617,0.9222992,-1.2487706,-1.1900359,-1.215563,0.5410628,-0.63740801,-1.3335829,-0.6171752,-1.0991262,-0.39657042,-0.23151584,1.187043,1.0961666,0.73671187,0.54039462
42,-1.3072314,-0.83465156,-1.3970068,-1.5414358,2.3116403,1.0298179,-1.2226384,-1.1061761,-1.2673373,0.60996863,-0.72026297,-1.275957,-0.51635472,-1.1820589,-0.25617924,-0.29811772,1.3011196,1.2342164,0.59436041,0.70608648
43,-1.2882918,-0.70420005,-1.2962842,-1.5323555,2.2518396,1.1494978,-1.1537608,-1.0538676,-1.3166637,0.64164849,-0.84415511,-1.2241519,-0.41413046,-1.2649015,-0.16467811,-0.41580706,1.4358199,1.3264491,0.45355973,0.81405483
44,-1.2533897,-0.62475871,-1.1939217,-1.5155671,2.1271394,1.2573475,-1.0823084,-0.96237048,-1.3660451,0.65858589,-0.96749396,-1.1513915,-0.31351006,-1.355001,-0.047972617,-0.53303619,1.5241369,1.3664122,0.31449064,0.9231283
45,-1.2860972,-0.51899348,-1.1081216,-1.5422986,2.0760595,1.3652362,-1.0398103,-0.92237761,-1.4476927,0.67829234,-1.0620107,-1.0776716,-0.18000222,-1.4370603,0.092347056,-0.65550838,1.6397958,1.2232964,0.19046744,1.0411352
46,-1.3036984,-0.40620186,-1.0202334,-1.50999,1.9959854,1.4867564,-0.9904167,-0.83685006,-1.5266763,0.70071177,-1.184985,-1.003101,-0.046346789,-1.5189021,0.21475604,-0.7723591,1.7506739,1.1291564,0.066685302,1.1453783
47,-1.2690423,-0.30608842,-0.93296933,-1.5202918,1.8231906,1.6094985,-0.99837903,-0.7682252,-1.604823,0.76343596,-1.252554,-0.9277807,0.058340673,-1.6004853,0.33847598,-0.89494038,1.8412968,0.99047428,-0.056835694,1.2129956
48,-1.2257849,-0.25263906,-0.84511325,-1.538837,1.682337,1.7333847,-1.0021565,-0.69607879,-1.5982888,0.75347593,-1.2055293,-0.85179329,0.1639465,-1.6817649,0.34216708,-0.99061432,1.9802436,0.88128509,-0.19151355,1.205947
49,-1.2373976,-0.12422596,-0.73898787,-1.5531461,1.5350143,1.8418381,-0.93612059,-0.59489635,-1.5775351,0.7088774,-1.1313725,-0.77922407,0.23792437,-1.7371133,0.23532269,-1.1340042,2.0692301,0.75306973,-0.30294158,1.0517363
50,-1.24128,-0.03915474,-0.63231752,-1.4471868,1.3710476,1.9344887,-0.93079135,-0.57156849,-1.5532019,0.6674084,-1.0738527,-0.72893685,0.31825539,-1.8169348,0.088727463,-1.2357598,2.1355102,0.62569306,-0.4355544,0.9484617
51,-1.2395529,0.093407189,-0.56013463,-1.3029312,1.232502,2.0587887,-0.92137912,-0.48964173,-1.5591467,0.6661961,-1.0690189,-0.6502696,0.40071177,-1.8960928,-0.017888793,-1.3792997,2.1090779,0.49924977,-0.55684563,0.79564953
52,-1.1852929,0.18481906,-0.47148337,-1.1388361,1.1191474,2.1174287,-0.90793239,-0.3765557,-1.5200007,0.65383551,-1.0238729,-0.57123879,0.48514592,-1.9744074,-0.13015066,-1.5018946,2.0376453,0.37795363,-0.68476991,0.64349642
53,-1.1278936,0.30056338,-0.3638048,-1.0230324,0.98251098,2.0449041,-0.89050448,-0.29166591,-1.5262598,0.59941313,-0.94087212,-0.49188565,0.51584895,-1.9400424,-0.2752783,-1.6031014,1.9443616,0.25279206,-0.80863642,0.51642755
54,-1.1163006,0.432903,-0.27497518,-0.88746204,0.87988354,1.9751885,-0.80095979,-0.20360712,-1.510445,0.54770105,-0.85686771,-0.41223642,0.52905378,-1.8478663,-0.38128164,-1.7514957,1.8029264,0.15153665,-0.9277702,0.38935868
55,-1.0606334,0.53540553,-0.19197191,-0.79867574,0.78829251,1.8869877,-0.7755841,-0.11359147,-1.4529106,0.47493137,-0.76199926,-0.33286829,0.53885409,-1.7645588,-0.52532306,-1.873477,1.7098456,0.031052152,-1.0413677,0.23802536
56,-0.99604012,0.62155701,-0.089151117,-0.73314375,0.66661332,1.8216732,-0.74657154,0.009195684,-1.4226012,0.39172368,-0.66704931,-0.2532303,0.58414934,-1.6811764,-0.66041935,-1.9652101,1.591952,-0.090504388,-1.1525266,0.11100471
57,-0.92890779,0.7542661,-0.002479132,-0.61692944,0.56303763,1.7594599,-0.71401425,0.10318052,-1.408802,0.30933042,-0.57203074,-0.20022577,0.6636735,-1.5977378,-0.80384104,-2.0739883,1.4742714,-0.18655516,-1.2616726,-0.039331985
58,-0.87042104,0.84274092,0.084371211,-0.50038768,0.49438079,1.6751781,-0.64245511,0.19864687,-1.4214146,0.22782635,-0.46466413,-0.12034041,0.76283107,-1.5334608,-0.93916207,-2.1920424,1.3568274,-0.32959985,-1.3684362,-0.16625217
59,-0.79991316,0.97546254,0.18849501,-0.42607165,0.4283463,1.5418813,-0.6387358,0.27296009,-1.4545176,0.1330805,-0.39207276,-0.041219649,0.87937205,-1.4351074,-1.1081593,-2.2493684,1.239637,-0.42388192,-1.4723634,-0.29315627
60,-0.74004863,1.0851981,0.27556335,-0.30285091,0.33128819,1.4740742,-0.62685534,0.338614,-1.4561285,0.052895538,-0.27387213,0.040093705,0.96614476,-1.3348273,-1.276942,-2.1319995,1.1443687,-0.54229674,-1.5728877,-0.43461181
61,-0.66652931,1.1950777,0.32947199,-0.22088394,0.23647416,1.5382981,-0.61871359,0.4485429,-1.4253752,-0.026173263,-0.17842895,0.12060123,1.0671227,-1.2329729,-1.4400586,-2.0340108,1.0275266,-0.66033956,-1.7041948,-0.52401011
62,-0.62275036,1.3064603,0.4357782,-0.13502392,0.14406269,1.5172033,-0.63762049,0.54760607,-1.4464904,-0.11997117,-0.10541726,0.20448198,1.1689796,-1.1837194,-1.5463888,-1.9319143,0.90626892,-0.77376618,-1.7778052,-0.68852049
63,-0.59036761,1.4152283,0.52587862,-0.003258238,0.054212238,1.3452806,-0.65290021,0.63562922,-1.4321215,-0.19728828,-0.009819672,0.2901318,1.2575005,-1.1799898,-1.6273036,-1.8245747,0.78962963,-0.8840274,-1.846253,-0.80059186
64,-0.60124715,1.5254868,0.51477832,0.099702055,-0.067753218,1.2174461,-0.66449941,0.75703785,-1.4444865,-0.29030915,0.1010339,0.29545024,1.3356373,-1.1201921,-1.7027668,-1.70454,0.67333858,-0.97122792,-1.9627673,-0.96449141
65,-0.73785402,1.6358518,0.45624724,0.20325488,-0.15219536,1.1327894,-0.76201129,0.85778059,-1.4190453,-0.3910497,0.1671017,0.25624218,1.4014416,-1.1078412,-1.8064002,-1.5961641,0.57832722,-1.1032445,-2.0626085,-1.0911825
66,-0.82838399,1.7463232,0.39653205,0.33907473,-0.24729821,0.99998916,-0.76394611,0.95943443,-1.4226012,-0.48313865,0.17730094,0.21199677,1.4876076,-1.062366,-1.8339813,-1.4575502,0.46253317,-1.1857442,-2.0016576,-1.2380552
67,-0.91186269,1.8568917,0.28739937,0.43618247,-0.34701447,0.91544936,-0.84997516,1.0681314,-1.4384946,-0.53012972,0.13046932,0.13812324,1.4867974,-0.99062226,-1.6950237,-1.3186568,0.34095432,-1.2951228,-1.8431474,-1.2195012
68,-0.94760624,1.9677263,0.18906724,0.57576541,-0.45734287,0.78255658,-0.90915438,1.1702606,-1.4832946,-0.46460177,0.12040732,0.04658528,1.4890015,-0.96804209,-1.525669,-1.2111195,0.22550513,-1.3724619,-1.7177059,-1.1244969
69,-1.0271632,2.0793155,0.080677718,0.67767578,-0.54402143,0.69814823,-0.94516913,1.273186,-1.4349073,-0.3545447,0.077294265,-0.043449723,1.4483014,-0.88908649,-1.3866807,-1.0590502,0.22029847,-1.4906501,-1.6235174,-1.0139607
70,-1.0895618,2.1916249,-0.011741352,0.78214859,-0.6475869,0.5895147,-0.94763736,1.3616409,-1.4674366,-0.25816733,-0.023840422,-0.12569633,1.390067,-0.80703099,-1.3106658,-0.91997276,0.1914049,-1.5909451,-1.52683,-0.91467254
71,-1.166314,2.2623334,-0.10336772,0.88903311,-0.7660252,0.48089091,-0.98874373,1.4846103,-1.5316977,-0.19308531,-0.11746078,-0.20101285,1.2618988,-0.75408906,-1.193487,-0.7612389,0.090571544,-1.6316319,-1.4280614,-0.8126839
72,-1.2747158,2.2466117,-0.20817027,0.96156115,-0.87807883,0.39005626,-1.0228237,1.5886012,-1.5506558,-0.09435278,-0.2109353,-0.26046774,1.139946,-0.64819394,-1.1135291,-0.64135075,-0.036504723,-1.507867,-1.3275532,-0.70038749
73,-1.3356678,2.1447636,-0.29680915,1.0735861,-1.00419,0.27693894,-0.99376747,1.6932498,-1.5621289,-0.002322581,-0.30425114,-0.33590794,1.0403391,-0.5921671,-0.99121543,-0.53982694,-0.12868962,-1.393852,-1.2255826,-0.59556572
74,-1.3720953,2.0364965,-0.38539352,1.1526476,-1.1301503,0.2111084,-1.0569036,1.7656457,-1.6052591,0.072799589,-0.39738684,-0.40228167,0.89857907,-0.5144747,-0.89922396,-0.41905926,-0.22063447,-1.2787209,-1.1223665,-0.48880295
75,-1.4788092,1.9242278,-0.47148337,1.2692622,-1.1414219,0.10227527,-1.0736672,1.8890152,-1.6013339,0.16572165,-0.49032524,-0.30951061,0.8035148,-0.43349873,-0.80454589,-0.31534346,-0.32813167,-1.1951153,-1.0180858,-0.37564253
76,-1.5370008,1.8048701,-0.57624381,1.3542854,-1.0393337,-0.026221338,-1.1289962,1.993945,-1.5839946,0.25887069,-0.58304919,-0.22633075,0.68494685,-0.35233534,-0.7395805,-0.21020951,-0.47930733,-1.0675628,-0.91289304,-0.26693476
77,-1.6815741,1.6899618,-0.66191996,1.4019218,-0.96848392,-0.086823208,-1.1810035,2.0994413,-1.5001153,0.33631864,-0.67775037,-0.14310965,0.5683862,-0.27478537,-0.62030418,-0.088439576,-0.58479287,-0.94949965,-0.79005504,-0.12691788
78,-1.7777432,1.5547634,-0.74301827,1.4513983,-0.89315615,-0.11930032,-1.2294903,2.1878724,-1.3896436,0.41486408,-0.70863119,-0.059854818,0.45194034,-0.19685682,-0.50072821,0.002887873,-0.70606743,-0.86265761,-0.70024167,-0.043234069
79,-1.8620338,1.4640592,-0.82732453,1.6170838,-0.81366991,-0.17418669,-1.2226384,2.2419119,-1.3556919,0.50904383,-0.64651785,0.023429996,0.35857505,-0.11603454,-0.36128705,0.14040403,-0.82726761,-0.74364082,-0.57500115,0.097582511
80,-1.8355853,1.3313658,-0.91108086,1.6704222,-0.76521753,-0.25457374,-1.1219649,2.1918218,-1.2458252,0.58893506,-0.55083878,0.075272646,0.21942253,-0.065607755,-0.22175735,0.26258987,-0.96264749,-0.6556219,-0.50221837,0.1819294
81,-1.7884407,1.2197483,-1.0146151,1.6959738,-0.67797922,-0.37348447,-0.97705725,2.1283149,-1.1698985,0.65626811,-0.45785749,0.15855371,0.12665746,0.014944651,-0.082152745,0.35469116,-1.067893,-0.52251303,-0.37369145,0.32338092
82,-1.7328226,1.1081904,-1.0972988,1.8253226,-0.6216163,-0.49018494,-0.93530108,2.06133,-1.1730536,0.73842372,-0.36468319,0.2535511,0.013681719,0.12085476,0.057516559,0.49123916,-1.2022958,-0.43314138,-0.27805659,0.43658152
83,-1.6913269,1.0197031,-1.2000824,1.7843807,-0.52764061,-0.6044366,-0.890102,1.9730058,-1.0941329,0.83370629,-0.27132875,0.33702331,-0.094656258,0.17381544,0.19724715,0.5520014,-1.3239287,-0.29590667,-0.20164191,0.52193708
84,-1.6229103,0.88698146,-1.2893778,1.8011223,-0.46425405,-0.71596196,-0.79352117,1.8699021,-1.0129411,0.87306846,-0.17781134,0.42051052,-0.18272781,0.25762892,0.35817774,0.52564292,-1.4576451,-0.17565213,-0.068884465,0.63645177
85,-1.5734529,0.77545171,-1.3786681,1.7659134,-0.39745279,-0.82444943,-0.69615962,1.7963851,-0.92939579,0.92577921,-0.084148091,0.50401272,-0.29551003,0.33270122,0.43578958,0.40461615,-1.5670526,-0.071441005,0.042463214,0.77921738
86,-1.479754,0.66579129,-1.4809192,1.6691435,-0.3598937,-0.92870626,-0.59808524,1.6713757,-0.88681176,1.0347281,0.009648112,0.58752991,-0.41334328,0.35690442,0.49860637,0.30195714,-1.6742049,0.049347859,0.1436745,0.89483719
87,-1.3848004,0.5542271,-1.5701253,1.5480746,-0.28635506,-1.0672464,-0.49936592,1.5768917,-0.80015849,1.1437438,0.069912891,0.68410146,-0.52578768,0.27706795,0.43234705,0.18149968,-1.7645438,0.15741089,0.2466254,1.0111241
88,-1.3165314,0.47044593,-1.6674542,1.4752139,-0.23454166,-1.1351898,-0.44530742,1.5200001,-0.71720254,1.2528209,0.19048105,0.74899098,-0.63769746,0.25224627,0.31122518,0.080674724,-1.7512263,0.14822922,0.34445789,1.1280259
89,-1.2603377,0.48101055,-1.738619,1.3587761,-0.16178514,-1.0960868,-0.34482301,1.4115686,-0.62803069,1.3470594,0.25078443,0.83267309,-0.75574718,0.2015496,0.17309156,-0.058852755,-1.6635786,0.21789832,0.39931414,1.2454902
90,-1.162535,0.40242716,-1.7321312,1.2425566,-0.11003819,-1.0531572,-0.28711793,1.306825,-0.54411996,1.4020986,0.33824578,0.93077383,-0.87377395,0.12366603,0.035145227,-0.15850501,-1.6197717,0.14086359,0.47993123,1.363481
91,-1.072005,0.26536571,-1.7047632,1.1029529,-0.050122553,-1.0065812,-0.22705617,1.2345399,-0.42128324,1.4928738,0.42614031,1.0145197,-0.96568624,0.042746289,-0.11835889,-0.25643913,-1.5293855,0.001856804,0.39886016,1.4878815
92,-1.0027962,0.14831255,-1.6162085,1.1045901,0.032913842,-0.95654379,-0.16474438,1.0906789,-0.36020474,1.5708317,0.51043208,1.1134337,-1.0837294,-0.038008529,-0.24006643,-0.34236329,-1.4683391,-0.10508684,0.28966591,1.6073311
93,-0.90761618,0.035990615,-1.5454946,1.0632168,0.094007752,-0.97056479,-0.10030867,1.021444,-0.34283401,1.65942,0.60309599,1.2130449,-1.2017496,-0.11603454,-0.37727046,-0.46997286,-1.4041755,-0.22265959,0.18077298,1.7347857
94,-0.80551285,-0.076296879,-1.4504274,1.0966221,0.15812786,-0.91363856,-0.033850852,0.91357493,-0.20949862,1.7587266,0.70068367,1.3133045,-1.2994968,-0.19371194,-0.51415442,-0.58697018,-1.3013676,-0.33983665,0.089722198,1.8641533
95,-0.73895132,-0.19217584,-1.3772908,1.0350663,0.19965884,-0.91990419,0.071138437,0.78919535,-0.16155524,1.7803343,0.67944882,1.3804841,-1.4117116,-0.24659391,-0.63610372,-0.67041258,-1.2268617,-0.45655718,-0.017873046,1.995297
96,-0.63621323,-0.30420971,-1.3019446,0.93170064,0.2680831,-0.87837185,0.17631199,0.70063744,-0.057028309,1.8039526,0.60041107,1.4817257,-1.4151326,-0.32769357,-0.77277996,-0.81923644,-1.1184246,-0.5727569,-0.14191231,2.072334
97,-0.5659317,-0.41618722,-1.2472531,0.87416783,0.31498659,-0.85537352,0.31836346,0.61208349,-0.036376745,1.8550025,0.54926043,1.583507,-1.2760194,-0.4052023,-0.87901826,-0.95979003,-1.0083951,-0.6556219,-0.21126004,2.0743473
98,-0.52753101,-0.53057261,-1.1847362,0.7460509,0.34016742,-0.8500621,0.46064283,0.50497104,0.071073468,1.7983238,0.57000204,1.6362604,-1.2217963,-0.48228372,-0.97070667,-1.1003436,-0.89703345,-0.77795627,-0.31660543,2.0112951
99,-0.41675751,-0.64218063,-1.1401963,0.61942569,0.3191425,-0.84068555,0.48951961,0.38084102,0.18678666,1.732211,0.52242414,1.7391999,-1.1619908,-0.5588966,-1.0886754,-1.2326269,-0.81764206,-0.85802788,-0.4358517,1.8954985
100,-0.34148645,-0.75502235,-1.0659722,0.47419809,0.27610098,-0.82728284,0.52092766,0.27467928,0.27925113,1.63711,0.43994232,1.7935012,-1.0847757,-0.64064473,-1.1901398,-1.3731805,-0.70403886,-0.97007809,-0.50130236,1.8016878
101,-0.29569003,-0.88852989,-1.0104683,0.38424752,0.23709013,-0.80991238,0.60953647,0.15090181,0.36426988,1.5195469,0.34454203,1.8486684,-0.97459442,-0.71052554,-1.2778137,-1.5137307,-0.61385211,-1.0474307,-0.61584403,1.7093961
102,-0.24726107,-0.93068506,-0.95018581,0.34123695,0.17339942,-0.7886472,0.75356639,0.097761518,0.47959016,1.3915831,0.24917176,1.9046638,-0.90311254,-0.77671045,-1.3753281,-1.6293747,-0.49804454,-1.1601539,-0.67756234,1.6368117
103,-0.16778286,-0.857838,-0.87443824,0.24169672,0.10864289,-0.70544621,0.90443849,0.028154271,0.57301727,1.2995369,0.18993206,1.9263574,-0.8277932,-0.8186022,-1.4930824,-1.7224032,-0.41402801,-1.266526,-0.81521322,1.5110127
104,-0.046981091,-0.78109887,-0.82658881,0.11018572,0.02522311,-0.67795434,0.9595929,-0.04055377,0.6881136,1.1716693,0.071615625,1.9711837,-0.74900045,-0.8778114,-1.6554125,-1.768759,-0.2970371,-1.3706628,-0.91289304,1.403611
105,-0.033685515,-0.70076514,-0.73269828,0.009481208,-0.029693166,-0.64688907,1.1034095,-0.14890609,0.81166936,1.0442102,-0.023840422,1.994309,-0.69919863,-0.88167972,-1.7719613,-1.6712237,-0.17962358,-1.4382825,-1.008998,1.2965187
